"nx_goods_id"	"nx_goods_name"	"nx_goods_standardname"	"nx_goods_father_id"	"sku_stored_grand_id"	"sku_should_grand_id"	"sku_stored_gg_id"	"sku_should_gg_id"
"104560"	"大喜大牛肉粉"	"袋"	"10942"	"302"		"3"	
"104561"	"大重庆火锅底料"	"袋"	"10586"	"303"		"3"	
"104562"	"丹丹郫县豆瓣"	"桶"	"10436"	"303"		"3"	
"104563"	"丁香鱼"	"袋"	"12600"	"307"		"3"	
"104564"	"丁香鱼"	"袋"	"12600"	"307"		"3"	
"104565"	"豆豉鲮鱼"	"罐"	"12320"	"307"		"3"	
"104566"	"3A 香辣"	"袋"	"11020"	"302"		"3"	
"104567"	"奶酪"	"袋"	"12601"	"404"		"4"	
"104568"	"佰吉福马苏里拉奶酪丝"	"袋"	"12601"	"404"		"4"	
"104569"	"飞虎蒜蓉辣酱"	"袋"	"10438"	"303"		"3"	
"104570"	"风车生粉"	"袋"	"10849"	"302"		"3"	
"104571"	"蜂蜜"	"瓶"	"10626"	"302"		"3"	
"104572"	"凤球唛鸡粉"	"袋"	"10411"	"302"		"3"	
"104573"	"佛手味精"	"袋"	"10402"	"302"		"3"	
"104574"	"福泉烧鳗汁"	"瓶"	"12077"	"302"		"3"	
"104575"	"橄榄菜"	"瓶"	"11103"	"307"		"3"	
"104576"	"腐竹"	"袋"	"10481"	"306"		"3"	
"104577"	"斧头石粉"	"盒"	"10709"	"302"		"3"	
"104578"	"陈醋"	"瓶"	"10394"	"302"		"3"	
"104579"	"梗裕泉老陈醋"	"桶"	"10394"	"302"		"3"	
"104580"	"古岳龙山花雕酒"	"瓶"	"10804"	"304"		"3"	
"104581"	"顾亚刚韭菜花"	"桶"	"10803"	"303"		"3"	
"104583"	"广东米酒"	"瓶"	"11104"	"304"		"3"	
"104584"	"广合腐乳"	"瓶"	"10757"	"304"		"3"	
"104585"	"磨豉酱"	"瓶"	"12602"	"303"		"3"	
"104586"	"广味源香滑磨豉酱"	"瓶"	"12602"	"303"		"3"	
"104587"	"国泰味精"	"袋"	"10402"	"302"		"3"	
"104588"	"果膏"	"桶"	"12603"	"404"		"4"	
"104589"	"果膏"	"桶"	"12603"	"404"		"4"	
"104590"	"海天草菇老抽"	"瓶"	"10395"	"301"		"3"	
"104591"	"海天陈醋"	"瓶"	"10395"	"301"		"3"	
"104592"	"海天桂林辣椒酱"	"瓶"	"10438"	"303"		"3"	
"104593"	"海天特级一品鲜"	"瓶"	"10395"	"301"		"3"	
"104594"	"海天生抽豉油"	"瓶"	"10395"	"301"		"3"	
"104595"	"海天排骨酱"	"瓶"	"10533"	"301"		"3"	
"104596"	"海天老抽王"	"瓶"	"10395"	"301"		"3"	
"104597"	"海天精致耗油"	"桶"	"10797"	"301"		"3"	
"104598"	"海天特级一品鲜"	"瓶"	"10395"	"301"		"3"	
"104599"	"海天蒸鱼豉油"	"瓶"	"10460"	"301"		"3"	
"104600"	"柱候酱"	"瓶"	"10899"	"301"		"3"	
"104601"	"韩国辣椒面"	"袋"	"10629"	"301"		"3"	
"104602"	"韩之味烤肉酱"	"瓶"	"12598"	"303"		"3"	
"104603"	"巧克力酱"	"瓶"	"12604"	"303"		"3"	
"104604"	"好时巧克力酱"	"瓶"	"12604"	"303"		"3"	
"104605"	"好子弹头辣椒段"	"斤"	"10473"	"305"		"3"	
"104606"	"糖桂花"	"瓶"	"12605"	"303"		"3"	
"104607"	"禾之果糖桂花"	"瓶"	"12605"	"303"		"3"	
"104608"	"贺福记剁椒"	"瓶"	"10603"	"303"		"3"	
"104609"	"黑胡椒碎"	"瓶"	"11347"	"303"		"3"	
"104610"	"浓缩果汁"	"瓶"	"11874"	"1105"		"11"	
"104611"	"黑森林浓缩果汁"	"桶"	"11874"	"1105"		"11"	
"104612"	"亨氏番茄膏"	"桶"	"10433"	"303"		"3"	
"104613"	"恒信诚花椒芽"	"袋"	"11572"	"307"		"3"	
"104614"	"红绿芳甜面酱"	"桶"	"10439"	"303"		"3"	
"104615"	"红梅大师傅味精"	"袋"	"10401"	"303"		"3"	
"104616"	"红梅速溶味精"	"袋"	"10401"	"303"		"3"	
"104617"	"红娘子醪糟"	"瓶"	"10767"	"303"		"3"	
"104618"	"红星沙茶酱"	"瓶"	"11132"	"303"		"3"	
"104619"	"虹雨龙口粉丝"	"袋"	"10491"	"306"		"3"	
"104620"	"花生碎(现磨)"	"斤"	"11906"	"1106"		"11"	
"104621"	"黄灯笼辣椒酱"	"瓶"	"10438"	"303"		"3"	
"104622"	"湘君府黄贡椒"	"桶"	"10438"	"303"		"3"	
"104623"	"黄姜粉"	"盒"	"12606"	"302"		"3"	
"104624"	"黄姜粉"	"盒"	"12606"	"302"		"3"	
"104625"	"黄牛肝菌"	"斤"	"12023"	"306"		"3"	
"104626"	"宽粉"	"斤"	"12607"	"306"		"3"	
"104627"	"火锅川粉"	"袋"	"12607"	"306"		"3"	
"104628"	"鸡松茸"	"斤"	"12608"	"306"		"3"	
"104629"	"鸡松茸"	"斤"	"12608"	"306"		"3"	
"104630"	"鸡油菌"	"斤"	"12609"	"306"		"3"	
"104631"	"佳隆鸡粉"	"桶"	"10411"	"306"		"3"	
"104632"	"鸡枞菌"	"斤"	"12610"	"306"		"3"	
"104633"	"佳隆实惠鸡精"	"袋"	"10401"	"302"		"3"	
"104634"	"佳隆鸡汁"	"瓶"	"10462"	"302"		"3"	
"104635"	"家乐安多夫松肉粉"	"瓶"	"10855"	"302"		"3"	
"104636"	"爆炒酱"	"瓶"	"12611"	"303"		"3"	
"104637"	"家乐爆炒酱"	"袋"	"12611"	"303"		"3"	
"104638"	"家乐和味烧汁"	"桶"	"11993"	"304"		"3"	
"104639"	"菌菇汁"	"瓶"	"12612"	"304"		"3"	
"104640"	"家乐菌菇汁"	"瓶"	"12612"	"304"		"3"	
"104641"	"家乐酸辣鲜露"	"瓶"	"10463"	"304"		"3"	
"104642"	"家乐鲜露"	"瓶"	"10463"	"304"		"3"	
"104643"	"家乐香浓鸡粉"	"罐"	"10411"	"304"		"3"	
"104644"	"瑶柱汁"	"瓶"	"12613"	"304"		"3"	
"104645"	"家乐瑶柱汁"	"瓶"	"12613"	"304"		"3"	
"104647"	"家乡宽粉"	"袋"	"12607"	"306"		"3"	
"104648"	"家乡生粉"	"包"	"10849"	"302"		"3"	
"104649"	"家乡水晶粉丝"	"袋"	"10491"	"302"		"3"	
"104650"	"酱肉护色剂"	"袋"	"11977"	"302"		"3"	
"104651"	"干豆皮"	"斤"	"10882"	"306"		"3"	
"104652"	"洁明油豆皮"	"袋"	"10882"	"306"		"3"	
"104653"	"金地茶香干"	"袋"	"11026"	"306"		"3"	
"104654"	"金福猴红油豆瓣酱"	"桶"	"10436"	"306"		"3"	
"104655"	"红腰豆"	"听"	"11870"	"307"		"3"	
"104656"	"金泰红腰豆"	"听"	"11870"	"307"		"3"	
"104657"	"金湘妹剁椒"	"桶"	"10603"	"307"		"3"	
"104658"	"金针菇"	"瓶"	"12614"	"307"		"3"	
"104659"	"金针菇"	"桶"	"12614"	"307"		"3"	
"104660"	"奶油"	"盒"	"12615"	"404"		"4"	
"104661"	"金钻奶油"	"盒"	"12615"	"404"		"4"	
"104662"	"瓶装水"	"件"	"11433"	"1102"		"11"	
"104665"	"劲霸辣鲜露"	"瓶"	"10463"	"304"		"3"	
"104668"	"京川婆婆纯味精"	"袋"	"10402"	"1105"		"11"	
"104669"	"京日红豆沙"	"袋"	"10452"	"1105"		"11"	
"104670"	"井思博玉米羹"	"罐"	"10601"	"303"		"3"	
"104671"	"卡夫奇妙酱"	"瓶"	"10547"	"303"		"3"	
"104672"	"芝士粉"	"袋"	"12616"	"404"		"4"	
"104673"	"卡夫芝士粉"	"瓶"	"12616"	"404"		"4"	
"104674"	"意大利面"	"带"	"12617"	"401"		"4"	
"104675"	"卡派纳意大利面"	"袋"	"12617"	"401"		"4"	
"104676"	"猪油"	"桶"	"11111"	"401"		"4"	
"104677"	"康师傅猪油"	"桶"	"11111"	"401"		"4"	
"104678"	"辣椒王辣椒面"	"斤"	"10629"	"401"		"4"	
"104679"	"老才臣腐乳酱"	"桶"	"10757"	"303"		"3"	
"104680"	"老才臣黄豆酱油"	"桶"	"10616"	"301"		"3"	
"104681"	"老才臣料酒"	"桶"	"10458"	"301"		"3"	
"104682"	"老才臣米醋"	"桶"	"12001"	"301"		"3"	
"104683"	"老郭糖蒜"	"箱"	"10571"	"602"		"6"	
"104684"	"老恒和陈年花雕"	"瓶"	"10804"	"602"		"6"	
"104685"	"老恒和酿造料酒"	"瓶"	"10458"	"602"		"6"	
"104686"	"老恒和手工黄酒"	"瓶"	"10467"	"602"		"6"	
"104687"	"老人头菌"	"斤"	"12618"	"306"		"3"	
"104688"	"老榨坊菜籽油"	"桶"	"10554"	"306"		"3"	
"104689"	"老榨坊纯芝麻香油"	"瓶"	"10457"	"306"		"3"	
"104690"	"黎红麻辣油"	"瓶"	"10464"	"304"		"3"	
"104692"	"李锦记番茄沙司"	"瓶"	"10433"	"303"		"3"	
"104693"	"李锦记桂林风味辣椒酱"	"瓶"	"10438"	"303"		"3"	
"104694"	"李锦记金标生抽"	"瓶"	"11352"	"301"		"3"	
"104695"	"李锦记锦珍生抽"	"瓶"	"11352"	"301"		"3"	
"104696"	"李锦记锦珍生抽"	"瓶"	"11352"	"301"		"3"	
"104697"	"李锦记锦珍蒜蓉辣椒酱"	"桶"	"10438"	"301"		"3"	
"104700"	"香辣酱"	"桶"	"12619"	"303"		"3"	
"104701"	"李锦记香辣酱"	"瓶"	"12619"	"303"		"3"	
"104702"	"丽卿意大利面"	"斤"	"12617"	"303"		"3"	
"104703"	"丽卿意大利面"	"袋"	"12617"	"303"		"3"	
"104704"	"利民蒜蓉辣酱"	"袋"	"10438"	"303"		"3"	
"104705"	"利民蒜蓉辣椒酱"	"桶"	"10438"	"303"		"3"	
"104706"	"铃兰鸡精"	"袋"	"10401"	"303"		"3"	
"104707"	"六月鲜葱伴侣黄豆酱"	"桶"	"10534"	"303"		"3"	
"104708"	"六月鲜葱伴侣黄豆酱"	"桶"	"10534"	"303"		"3"	
"104709"	"七香粉"	"袋"	"12620"	"302"		"3"	
"104710"	"露一手七香粉"	"袋"	"12620"	"302"		"3"	
"104711"	"罗氏风味豆豉"	"桶"	"10437"	"302"		"3"	
"104712"	"麻椒精"	"瓶"	"10459"	"304"		"3"	
"104713"	"麻辣豆豉"	"箱"	"10437"	"304"		"3"	
"104714"	"麻辣油"	"瓶"	"10459"	"304"		"3"	
"104715"	"玛卡片"	"斤"	"12621"	"306"		"3"	
"104716"	"玛卡片"	"袋"	"12621"	"306"		"3"	
"104717"	"麦味宝奥尔良腌料"	"袋"	"10758"	"306"		"3"	
"104718"	"老鸭汤"	"袋"	"12622"	"303"		"3"	
"104719"	"毛哥老鸭汤"	"袋"	"12622"	"303"		"3"	
"104720"	"梅菜笋丝"	"箱"	"12623"	"602"		"6"	
"104721"	"梅菜笋丝"	"盒"	"12623"	"602"		"6"	
"104722"	"美国厨师玉米粒"	"听"	"12115"	"602"		"6"	
"104723"	"美果车厘子"	"瓶"	"11138"	"307"		"3"	
"104724"	"美极牛肉粉"	"桶"	"10942"	"307"		"3"	
"104725"	"美乐富顺香辣酱"	"桶"	"12619"	"307"		"3"	
"104726"	"美乐香辣酱"	"桶"	"12619"	"303"		"3"	
"104727"	"咖喱"	"袋"	"10663"	"302"		"3"	
"104728"	"妙多咖喱"	"袋"	"10663"	"302"		"3"	
"104730"	"魔鬼辣椒王"	"斤"	"10473"	"305"		"3"	
"104731"	"魔芋丝"	"袋"	"11031"	"107"		"1"	
"104732"	"木姜子油"	"瓶"	"11116"	"304"		"3"	
"104733"	"木鱼素"	"盒"	"12624"	"302"		"3"	
"104734"	"奶油菌"	"斤"	"12625"	"306"		"3"	
"104735"	"牛尾汤"	"罐"	"12626"	"304"		"3"	
"104736"	"牛尾汤"	"听"	"12626"	"304"		"3"	
"104737"	"橄榄油"	"瓶"	"12627"	"902"		"9"	
"104738"	"欧萨橄榄油"	"升"	"12627"	"902"		"9"	
"104739"	"潘秦鱼生寿司"	"瓶"	"10616"	"301"		"3"	
"104740"	"潘泰港泰式甜辣酱"	"瓶"	"12619"	"301"		"3"	
"104741"	"麻辣酱"	"桶"	"12628"	"303"		"3"	
"104742"	"胖子麻辣鱼"	"袋"	"12628"	"303"		"3"	
"104743"	"胖子麻辣鱼佐料"	"桶"	"12628"	"303"		"3"	
"104744"	"泡灯笼椒"	"桶"	"10620"	"602"		"6"	
"104745"	"泡仔姜"	"桶"	"11940"	"602"		"6"	
"104746"	"奇缘酸豆角"	"袋"	"10512"	"602"		"6"	
"104747"	"桥头火锅底料"	"袋"	"10586"	"303"		"3"	
"104748"	"清水藕片"	"袋"	"11185"	"307"		"3"	
"104749"	"清水笋丝"	"袋"	"11272"	"307"		"3"	
"104750"	"丘比蓝莓酱"	"袋"	"10844"	"303"		"3"	
"104751"	"丘比沙拉酱"	"瓶"	"10547"	"303"		"3"	
"104752"	"丘比沙拉汁(芥末味)"	"瓶"	"10547"	"303"		"3"	
"104753"	"丘比沙拉汁(日式口味)"	"瓶"	"10547"	"303"		"3"	
"104754"	"糯米粉"	"袋"	"11995"	"904"		"9"	
"104755"	"秋菊糯米粉"	"袋"	"11995"	"904"		"9"	
"104756"	"雀巢纯牛奶"	"盒"	"10557"	"1102"		"11"	
"104757"	"雀巢美极鲜鸡粉"	"袋"	"10411"	"302"		"3"	
"104758"	"奶粉"	"袋"	"12629"	"1104"		"11"	
"104759"	"雀巢高钙多维营养奶粉"	"袋"	"12629"	"1104"		"11"	
"104760"	"雀巢三花植脂淡奶"	"罐"	"10454"	"1104"	"404"	"11"	"4"
"104761"	"上汤王"	"瓶"	"12630"	"304"		"3"	
"104762"	"人字牌上汤王"	"瓶"	"12630"	"304"		"3"	
"104763"	"乌冬面"	"箱"	"12631"	"1107"		"11"	
"104764"	"日式乌冬面"	"袋"	"12631"	"1107"		"11"	
"104765"	"蓉山泡椒酱"	"袋"	"10620"	"602"		"6"	
"104766"	"容山泡椒"	"袋"	"10620"	"602"		"6"	
"104767"	"肉香粉"	"袋"	"12632"	"302"		"3"	
"104768"	"陈有香肉香粉"	"袋"	"12632"	"302"		"3"	
"104769"	"辣椒精"	"瓶"	"12633"	"304"		"3"	
"104770"	"如泰辣椒精"	"瓶"	"12633"	"304"		"3"	
"104772"	"瑞可莱骨髓浸膏"	"桶"	"12592"	"303"		"3"	
"104773"	"瑞可莱肉宝王"	"桶"	"10564"	"303"		"3"	
"104774"	"阳江豆豉"	"盒"	"10437"	"303"		"3"	
"104775"	"三丸面包糠"	"袋"	"10416"	"303"	"404"	"3"	"4"
"104776"	"三文鱼"	"斤"	"12634"	"503"		"5"	
"104777"	"三文治火腿"	"块"	"10641"	"605"		"6"	
"104778"	"散白糖"	"斤"	"10403"	"605"		"6"	
"104779"	"散味精"	"包"	"10402"	"605"		"6"	
"104780"	"散装冰糖"	"斤"	"12104"	"605"		"6"	
"104781"	"散装菜籽油"	"桶"	"10554"	"605"		"6"	
"104782"	"散装蕨根粉"	"把"	"10517"	"605"		"6"	
"104783"	"色素"	"瓶"	"11977"	"605"		"6"	
"104784"	"沙爹酱"	"瓶"	"12635"	"303"		"3"	
"104785"	"沙爹酱"	"瓶"	"12635"	"303"		"3"	
"104786"	"山梨酸钾"	"袋"	"12636"	"302"		"3"	
"104787"	"山楂干"	"斤"	"12637"	"306"		"3"	
"104788"	"山城辣酱"	"瓶"	"10438"	"303"		"3"	
"104789"	"山楂糕"	"袋"	"12638"	"307"		"3"	
"104790"	"烧汁"	"桶"	"11993"	"304"		"3"	
"104791"	"什锦菌"	"袋"	"12639"	"307"		"3"	
"104792"	"什锦菌"	"桶"	"12639"	"307"		"3"	
"104793"	"神马鲜味王"	"袋"	"12549"	"302"		"3"	
"104794"	"沈师傅鸡蛋干"	"袋"	"10817"	"608"		"6"	
"104795"	"升元水晶蒜"	"袋"	"10571"	"602"		"6"	
"104796"	"升元野山椒"	"袋"	"10620"	"602"		"6"	
"104797"	"寿司海苔"	"袋"	"12640"	"1101"		"11"	
"104798"	"寿司海苔"	"张"	"12640"	"1101"		"11"	
"104799"	"双汇大火腿"	"根"	"11817"	"605"		"6"	
"104800"	"双汇鸡精"	"袋"	"10401"	"605"		"6"	
"104801"	"双汇午餐肉"	"盒"	"10778"	"605"		"6"	
"104802"	"双桥味精"	"袋"	"10402"	"605"		"6"	
"104803"	"双狮吉士粉"	"罐"	"10424"	"605"		"6"	
"104804"	"水塔陈醋6度"	"瓶"	"10394"	"605"		"6"	
"104805"	"四川酸菜"	"袋"	"12093"	"602"		"6"	
"104806"	"四季宝花生酱"	"瓶"	"10448"	"602"		"6"	
"104807"	"松花蛋"	"个"	"10344"	"205"		"2"	
"104808"	"松仁"	"斤"	"12641"	"1106"		"11"	
"104809"	"酸黄瓜"	"瓶"	"11136"	"307"		"3"	
"104810"	"蒜头粉"	"瓶"	"12642"	"302"		"3"	
"104811"	"碎米芽菜"	"袋"	"10584"	"602"		"6"	
"104812"	"鲜贝露"	"瓶"	"12643"	"304"		"3"	
"104813"	"太太乐鲜贝露"	"瓶"	"12643"	"304"		"3"	
"104814"	"太阳岛黄豆酱"	"袋"	"10534"	"304"		"3"	
"104815"	"太阳花玉米羹"	"听"	"10601"	"307"		"3"	
"104816"	"泰国鱼露"	"瓶"	"10468"	"304"		"3"	
"104817"	"坛坛乡剁椒"	"桶"	"10603"	"304"		"3"	
"104818"	"天明9度白米醋"	"瓶"	"12001"	"301"		"3"	
"104819"	"天鱼醋精"	"瓶"	"10535"	"301"		"3"	
"104820"	"甜面酱"	"袋"	"10439"	"303"		"3"	
"104821"	"汀福玉米粒"	"听"	"12115"	"307"		"3"	
"104822"	"透骨香"	"袋"	"12644"	"303"		"3"	
"104823"	"土豆粉"	"桶"	"12645"	"302"		"3"	
"104824"	"土豆干"	"斤"	"12646"	"306"		"3"	
"104825"	"万字酱油"	"瓶"	"10616"	"306"		"3"	
"104826"	"王致和白桶腐乳"	"桶"	"10757"	"303"		"3"	
"104827"	"王致和红豆沙馅"	"袋"	"10452"	"303"		"3"	
"104828"	"王致和方坛腐乳"	"坛"	"10452"	"303"		"3"	
"104829"	"王致和韭菜花"	"桶"	"10803"	"303"		"3"	
"104830"	"王致和圆坛腐乳"	"坛"	"10458"	"303"		"3"	
"104831"	"味丹味精"	"袋"	"10402"	"303"		"3"	
"104832"	"烧肉汁"	"瓶"	"12647"	"304"		"3"	
"104833"	"味当家烧肉汁"	"瓶"	"12647"	"304"		"3"	
"104834"	"味好美五香粉"	"袋"	"10408"	"302"		"3"	
"104835"	"味林沙拉酱"	"袋"	"10547"	"302"		"3"	
"104836"	"胡椒粉"	"瓶"	"11347"	"302"		"3"	
"104837"	"味门白胡椒粉"	"袋"	"11347"	"302"		"3"	
"104840"	"大蒜粉"	"瓶"	"12648"	"302"		"3"	
"104841"	"味门大蒜粉"	"袋"	"12648"	"302"		"3"	
"104842"	"味门洋葱粉"	"袋"	"12648"	"302"		"3"	
"104843"	"乌梅"	"件"	"12649"	"1106"		"11"	
"104844"	"无子干辣椒段"	"包"	"10473"	"1106"		"11"	
"104845"	"五丰黎红花椒油"	"瓶"	"12007"	"1106"	"3"	"11"	
"104846"	"西部亮番茄酱"	"桶"	"10433"	"1106"		"11"	
"104847"	"西部亮番茄酱"	"桶"	"10433"	"1106"		"11"	
"104848"	"细面散味精"	"包"	"10402"	"1106"		"11"	
"104849"	"虾油"	"瓶"	"12650"	"304"		"3"	
"104850"	"大宇虾油"	"瓶"	"12650"	"304"		"3"	
"104851"	"仙源干黄酱"	"袋"	"10439"	"303"		"3"	
"104852"	"鲜族辣椒面"	"袋"	"10629"	"303"		"3"	
"104853"	"茄汁黄豆"	"罐"	"12651"	"307"		"3"	
"104854"	"香焖茄汁黄豆"	"罐"	"12651"	"307"		"3"	
"104855"	"魔豉酱"	"瓶"	"12652"	"303"		"3"	
"104856"	"香滑魔豉酱"	"瓶"	"12652"	"303"		"3"	
"104857"	"香油(中)"	"桶"	"10457"	"304"		"3"	
"104858"	"味好美番茄沙司"	"袋"	"10433"	"303"		"3"	
"104859"	"紫金辣椒酱"	"瓶"	"10438"	"303"		"3"	
"104860"	"子弹头辣椒段"	"包"	"10473"	"305"		"3"	
"104861"	"泡菜"	"袋"	"12653"	"602"		"6"	
"104862"	"新繁泡菜"	"件"	"12653"	"602"		"6"	
"104863"	"新疆大枣"	"斤"	"10841"	"306"		"3"	
"104864"	"新一代辣椒"	"包"	"10473"	"306"		"3"	
"104865"	"鑫黎红花椒油"	"桶"	"12007"	"306"	"3"	"3"	
"104866"	"鑫黎红花椒油"	"瓶"	"12007"	"306"	"3"	"3"	
"104867"	"鑫享油豆皮"	"袋"	"10882"	"306"		"3"	
"104868"	"许氏大酱"	"袋"	"10439"	"303"		"3"	
"104869"	"雪菜"	"件"	"11351"	"602"		"6"	
"104870"	"烟桂皮"	"斤"	"10478"	"306"		"3"	
"104871"	"鹅肝酱"	"罐"	"12654"	"608"		"6"	
"104872"	"大厨四宝鹅肝酱"	"罐"	"12654"	"608"		"6"	
"104873"	"延年油豆皮"	"袋"	"10882"	"608"		"6"	
"104874"	"椰蓉"	"斤"	"12655"	"404"		"4"	
"104875"	"葡萄酒"	"瓶"	"12656"	"1104"		"11"	
"104876"	"野生葡萄酒"	"桶"	"12656"	"1104"		"11"	
"104877"	"野阳鸡精"	"袋"	"10401"	"1104"		"11"	
"104878"	"伊利家红烧酱汁"	"桶"	"11993"	"304"		"3"	
"104879"	"鸡油"	"瓶"	"12657"	"902"		"9"	
"104880"	"亿巢鸡油"	"桶"	"12657"	"902"		"9"	
"104882"	"亿巢猪油"	"桶"	"11111"	"902"		"9"	
"104883"	"银龙龙口粉丝"	"袋"	"10491"	"902"		"9"	
"104884"	"银杏"	"袋"	"11085"	"902"		"9"	
"104885"	"永丰辣酱"	"瓶"	"12619"	"303"		"3"	
"104886"	"永丰料酒"	"桶"	"10458"	"304"		"3"	
"104887"	"永丰料酒"	"桶"	"10458"	"304"		"3"	
"104888"	"友联香水鱼"	"袋"	"10992"	"602"		"6"	
"104889"	"宇厨碱面"	"袋"	"10565"	"302"		"3"	
"104891"	"原色枸杞子"	"斤"	"10489"	"306"		"3"	
"104892"	"粤师傅鲍鱼汁"	"瓶"	"11959"	"306"		"3"	
"104893"	"杂菇"	"桶"	"12296"	"307"		"3"	
"104894"	"杂面"	"盒"	"12658"	"306"		"3"	
"104895"	"杂面"	"盒"	"12658"	"306"		"3"	
"104896"	"长添花椒油"	"瓶"	"12007"	"306"	"3"	"3"	
"104897"	"兆丰果酱"	"瓶"	"12071"	"306"		"3"	
"104898"	"砂仁粉"	"瓶"	"12659"	"302"		"3"	
"104899"	"争王砂仁粉"	"瓶"	"12659"	"302"		"3"	
"104900"	"芝麻酱"	"桶"	"10434"	"302"		"3"	
"104902"	"中蓝鸡汁"	"瓶"	"10462"	"302"		"3"	
"104903"	"中蓝鸡汁"	"瓶"	"10462"	"302"		"3"	
"104904"	"中蓝芥辣"	"条"	"11798"	"303"		"3"	
"104905"	"中蓝辣鲜露"	"瓶"	"10463"	"303"		"3"	
"104906"	"朱古力彩针"	"瓶"	"12660"	"404"		"4"	
"104907"	"子弹头辣椒"	"斤"	"10473"	"305"		"3"	
"104908"	"寿司调料"	"瓶"	"12661"	"301"		"3"	
"104909"	"寿司醋"	"瓶"	"12661"	"301"		"3"	
"104910"	"户户大酱"	"件"	"10439"	"303"		"3"	
"104911"	"宽牌米醋"	"件"	"12001"	"303"		"3"	
"104912"	"2号辣椒精"	"瓶"	"12633"	"303"		"3"	
"104913"	"35保鲜膜"	"卷"	"11178"	"303"	"701"	"3"	"7"
"104914"	"45保鲜膜"	"卷"	"11178"	"303"	"701"	"3"	"7"
"104915"	"增香剂"	"瓶"	"12662"	"304"		"3"	
"104916"	"5021火锅增香剂"	"瓶"	"12662"	"304"		"3"	
"104917"	"改良剂"	"袋"	"12663"	"302"		"3"	
"104918"	"安琪馒头改良剂"	"袋"	"12663"	"302"		"3"	
"104919"	"奥尔良腌料"	"件"	"10758"	"302"		"3"	
"104920"	"奥宴齐鲜香王"	"袋"	"11020"	"302"		"3"	
"104921"	"澳宴齐籽油"	"瓶"	"10554"	"302"		"3"	
"104922"	"八宝饭"	"箱"	"12664"	"1207"		"12"	
"104923"	"上海梅林八宝饭罐头"	"盒"	"12664"	"1207"		"12"	
"104924"	"馋嘴蛙调料"	"桶"	"12665"	"303"		"3"	
"104925"	"巴厨馋嘴蛙调料"	"桶"	"12665"	"303"		"3"	
"104926"	"白酱油"	"瓶"	"12666"	"301"		"3"	
"104927"	"白酱油"	"瓶"	"12666"	"301"		"3"	
"104928"	"百家鲜蒸鱼豉油"	"件"	"10460"	"304"		"3"	
"104929"	"百利沙律酱"	"件"	"10547"	"303"		"3"	
"104930"	"百利番茄沙司"	"桶"	"10433"	"303"		"3"	
"104931"	"百利天妇罗粉"	"件"	"11785"	"303"		"3"	
"104932"	"百梦多咖喱(原味)"	"件"	"10663"	"302"		"3"	
"104933"	"百味佳吉士粉"	"件"	"10424"	"302"		"3"	
"104934"	"柏兰大酱"	"件"	"10439"	"303"		"3"	
"104935"	"煲汤袋"	"袋"	"12667"	"701"		"7"	
"104936"	"北京酱油"	"件"	"10616"	"301"		"3"	
"104937"	"北芪"	"斤"	"11469"	"305"		"3"	
"104938"	"比伯"	"斤"	"12668"	"306"		"3"	
"104939"	"冰片糖"	"斤"	"10429"	"302"		"3"	
"104940"	"菠萝旋片"	"罐"	"11134"	"302"		"3"	
"104941"	"草莓罐头"	"瓶"	"12669"	"307"		"3"	
"104942"	"草莓罐头"	"瓶"	"12669"	"307"		"3"	
"104943"	"腌炸粉"	"袋"	"12471"	"302"		"3"	
"104944"	"不倒翁炸鸡粉"	"袋"	"12471"	"302"		"3"	
"104945"	"茶树菇"	"袋"	"12455"	"306"		"3"	
"104946"	"超霸果汁"	"件"	"11874"	"306"		"3"	
"104947"	"超霸鸡汁"	"瓶"	"10462"	"306"		"3"	
"104948"	"超霸青芥辣酱"	"支"	"11798"	"303"		"3"	
"104949"	"陈村枧水"	"桶"	"12670"	"404"		"4"	
"104950"	"陈村枧水"	"桶"	"12670"	"404"		"4"	
"104951"	"陈有香香辣油"	"瓶"	"10464"	"304"		"3"	
"104952"	"臭粉"	"袋"	"12671"	"302"		"3"	
"104953"	"臭粉"	"瓶"	"12671"	"302"		"3"	
"104954"	"厨知道料酒"	"瓶"	"10458"	"302"		"3"	
"104955"	"厨邦鸡粉"	"件"	"10411"	"302"		"3"	
"104956"	"川菜王菜籽油"	"桶"	"10554"	"302"		"3"	
"104957"	"竹荪"	"斤"	"12672"	"306"		"3"	
"104958"	"竹荪"	"袋"	"12672"	"306"		"3"	
"104959"	"川陴豆瓣"	"袋"	"10436"	"303"		"3"	
"104960"	"川味大师干锅酱"	"瓶"	"10726"	"303"		"3"	
"104961"	"川味大师干锅酱"	"瓶"	"10726"	"303"		"3"	
"104962"	"川味红油"	"瓶"	"10464"	"304"		"3"	
"104963"	"川野加倍香"	"袋"	"11020"	"302"		"3"	
"104964"	"川野菌宝"	"瓶"	"12595"	"302"		"3"	
"104965"	"纯香油"	"桶"	"10457"	"302"		"3"	
"104966"	"醇柳花雕酒"	"瓶"	"10804"	"302"		"3"	
"104967"	"葱伴侣压锅酱"	"瓶"	"10436"	"303"		"3"	
"104968"	"翠花酸菜"	"袋"	"12093"	"303"		"3"	
"104969"	"大厨四宝肉宝皇"	"桶"	"10564"	"304"		"3"	
"104970"	"大厨四宝味香素"	"袋"	"11952"	"302"		"3"	
"104972"	"大地鱼"	"斤"	"12673"	"506"		"5"	
